StockCode,Description,total_units_sold,transaction_count,demand_std,total_revenue,avg_price,unique_customers,avg_daily_demand
22284,HEN HOUSE DECORATION,2341,238,20.43355076360568,3665.25,1.6464285714285714,157,3.17
22594,CHRISTMAS GINGHAM TREE,4354,291,17.754900653490292,3661.12,0.8803780068728523,232,5.9
22980,PANTRY SCRUBBING BRUSH,2286,244,13.193838704019738,3656.94,1.674590163934426,198,3.1
21494,ROTATING LEAVES T-LIGHT HOLDER,2813,247,19.27788743982911,3655.28,1.4743724696356275,147,3.81
47580,TEA TIME DES TEA COSY,1533,266,13.1353015561578,3651.91,2.542142857142857,158,2.08
20675,BLUE POLKADOT BOWL,3116,278,18.044059522330304,3649.97,1.2427338129496404,180,4.22
21238,RED SPOTTY CUP,4473,365,17.47504532446991,3649.17,0.8453698630136987,201,6.06
21592,RETRO SPOT  CIGAR BOX MATCHES ,3101,189,46.48310317748447,3648.25,1.2429629629629628,157,4.2
21795,SET OF 3 BLUE STRIPE BASKET,436,76,37.352150646177485,3632.97,12.6725,64,0.59
22359,GLASS JAR KINGS CHOICE,1185,147,57.90145436574488,3631.8699999999994,2.96265306122449,111,1.61
85049C,ROMANTIC PINKS RIBBONS ,2927,468,8.66985985588882,3630.32,1.2517735042735043,303,3.97
22830,UTILTY CABINET WITH HOOKS,178,16,24.934246863835025,3623.2,24.37625,14,0.24
21064,BOOM BOX SPEAKER BOYS,721,106,38.84068064023322,3620.65,5.382075471698113,75,0.98
23064,CINDERELLA CHANDELIER ,220,22,23.06718964449805,3617.6,43.01136363636363,20,0.3
21243,PINK  POLKADOT PLATE ,2282,173,21.78498325366076,3614.66,1.6747398843930636,117,3.09
22544,MINI JIGSAW SPACEBOY,9209,262,54.82704238993679,3613.4,0.4150381679389313,196,12.48
22788,BROCANTE COAT RACK,459,68,25.913389036235362,3609.95,9.792794117647059,51,0.62
21911,GARDEN METAL SIGN ,2374,257,25.98080131023269,3609.9,1.6453307392996108,200,3.22
21244,BLUE  SPOTTY PLATE ,2272,181,23.49335028627078,3609.2799999999997,1.6780662983425416,120,3.08
21899,"KEY FOB , GARAGE DESIGN",5785,416,43.08286618174022,3601.73,0.6482692307692308,266,7.84
22458,CAST IRON HOOK GARDEN FORK,1487,151,33.225241076501035,3599.6099999999997,2.5394039735099336,121,2.01
22843,BISCUIT TIN VINTAGE GREEN,573,163,5.998308226739734,3591.73,6.695889570552148,134,0.78
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,2949,188,24.79568748542004,3590.06,1.2572340425531916,98,4.0
21913,VINTAGE SEASIDE JIGSAW PUZZLES,988,205,14.001456848432843,3590.02,3.7739024390243903,170,1.34
20754,RETROSPOT RED WASHING UP GLOVES,1804,345,10.283327857101991,3581.76,2.0916811594202898,208,2.44
22398,MAGNETS PACK OF 4 SWALLOWS,4186,401,10.828059973652598,3573.95,0.8960598503740648,273,5.67
23049,RECYCLED ACAPULCO MAT RED,435,169,2.089265996347508,3572.75,8.24526627218935,103,0.59
23092,LARGE ANTIQUE WHITE PHOTO FRAME,507,125,11.81053657517508,3568.2599999999998,7.80144,96,0.69
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",4371,278,26.425542332901706,3563.5499999999997,0.8435611510791367,166,5.92
21042,RED RETROSPOT APRON ,637,163,10.32664647198783,3556.15,5.934049079754601,109,0.86
35924,HANGING FAIRY CAKE DECORATION,2003,104,32.32540712012306,3554.4,2.0211538461538465,65,2.71
22704,WRAP RED APPLES ,8650,293,28.72180605668275,3553.0,0.41890784982935153,207,11.72
23299,FOOD COVER WITH BEADS SET 2 ,977,121,12.784212457334634,3545.17,3.7934710743801654,109,1.32
84598,BOYS ALPHABET IRON ON PATCHES,18241,41,505.57827311297945,3542.61,0.20609756097560974,30,24.72
22244,"HOOK, 3 HANGER ,MAGIC GARDEN",1919,141,19.718654347613285,3533.25,1.9308510638297873,106,2.6
20750, RED/WHITE DOT MINI CASES,478,140,4.235828194499822,3528.1800000000003,7.811,113,0.65
21181,PLEASE ONE PERSON  METAL SIGN,1787,151,25.87571073769792,3524.7,2.0768211920529804,124,2.42
22125,UNION JACK HOT WATER BOTTLE ,608,163,4.563761376041429,3514.6,5.925460122699387,117,0.82
22497,SET OF 2 TINS VINTAGE BATHROOM ,838,206,7.754478971249949,3511.5,4.245145631067961,160,1.14
22080,RIBBON REEL SPOTS DESIGN ,2157,246,11.830743879682293,3509.05,1.647560975609756,199,2.92
23236,STORAGE TIN VINTAGE DOILY ,1235,160,16.200462713711755,3502.15,2.9887500000000005,124,1.67
22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,1429,219,9.94771004771102,3498.15,2.537671232876712,142,1.94
70006,LOVE HEART POCKET WARMER,4184,176,76.82770739373017,3495.5,1.4014772727272726,141,5.67
23089,GLASS BON BON JAR,2135,137,34.516117789964184,3495.27,1.7758394160583941,101,2.89
21499,BLUE POLKADOT WRAP,8675,262,32.438553175091535,3493.5,0.4162595419847328,200,11.75
22744,MAKE YOUR OWN MONSOON CARD KIT,1391,259,10.754198204648825,3489.49,2.7963320463320462,196,1.88
22057,CERAMIC PLATE STRAWBERRY DESIGN,2903,173,37.283456426876924,3484.35,1.3855491329479768,113,3.93
71477,COLOURED GLASS STAR T-LIGHT HOLDER,996,43,43.1574803054151,3474.88,3.98139534883721,31,1.35
23081,GREEN METAL BOX ARMY SUPPLIES,437,111,7.085554163583664,3474.39,8.34018018018018,78,0.59
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1284,175,13.175453616354767,3474.14,2.960285714285714,148,1.74
22118,JOY WOODEN BLOCK LETTERS,765,248,11.615503700283943,3466.03,4.730564516129032,195,1.04
23111,PARISIENNE SEWING BOX,296,125,2.4281148933861987,3464.8,12.281600000000001,80,0.4
22334,DINOSAUR PARTY BAG + STICKER SET,2196,250,23.635649339053803,3460.24,1.64856,180,2.98
23349,ROLL WRAP VINTAGE CHRISTMAS,2847,252,14.32500927479012,3450.39,1.245,214,3.86
84558A,3D DOG PICTURE PLAYING CARDS,1207,174,22.82482987770664,3445.45,2.947701149425287,116,1.64
23085,ANTIQUE SILVER BAUBLE LAMP  ,369,78,6.350525240416799,3437.7,10.069230769230769,64,0.5
23112,PARISIENNE CURIO CABINET,471,183,2.3331746263720716,3437.3,7.453551912568306,134,0.64
85206A,CREAM FELT EASTER EGG BASKET,2148,287,12.060117396491766,3436.2000000000003,1.642334494773519,234,2.91
21992,VINTAGE PAISLEY STATIONERY SET,2064,314,10.672411551653772,3436.04,1.9305414012738855,242,2.8
23130,MISTLETOE HEART WREATH GREEN,838,162,7.171008095415631,3435.62,4.239876543209877,135,1.14
20692,FLORAL ELEPHANT SOFT TOY,879,118,17.862053297245136,3434.25,4.177966101694915,75,1.19
21743,STAR PORTABLE TABLE LIGHT ,1229,142,13.386266792780122,3433.55,2.924647887323944,117,1.67
23497,CLASSIC CHROME BICYCLE BELL ,2451,175,47.158755740809646,3431.35,1.4393142857142858,149,3.32
84968B,S/16 VINTAGE IVORY CUTLERY,276,76,4.796782547397531,3420.0,12.702631578947368,49,0.37
23194,GYMKHANA TREASURE BOOK BOX,1630,159,35.45026263555549,3417.83,2.2552201257861633,128,2.21
23535,WALL ART BICYCLE SAFETY,644,121,12.56464276984763,3412.52,5.89611570247934,102,0.87
21041,RED SPOTTY OVEN GLOVE DOUBLE,1232,133,21.028442044065883,3408.4,2.9349624060150377,78,1.67
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,8455,499,15.308765165059746,3396.07,0.4177955911823647,264,11.46
23191,BUNDLE OF 3 RETRO NOTE BOOKS,2099,246,9.999844863571813,3393.35,1.6760162601626014,178,2.84
22320,BIRDS MOBILE VINTAGE DESIGN,578,169,5.435318581385051,3390.46,6.0083431952662725,130,0.78
22602,CHRISTMAS RETROSPOT HEART WOOD,4217,249,27.86307041757889,3384.77,0.8442570281124498,199,5.71
20748,KENSINGTON COFFEE SET,359,114,4.750840551879922,3371.25,12.162280701754385,86,0.49
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",181,24,20.774104211664614,3362.5699999999997,23.5275,23,0.25
22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",4216,262,32.35032149559954,3360.0,0.8425572519083969,166,5.71
84508A,CAMOFLAGE DESIGN TEDDY,1584,43,105.75148996643884,3358.7999999999997,2.4244186046511627,31,2.15
21717,EASTER TIN BUCKET,1405,143,12.28380055728652,3355.95,2.5059440559440556,122,1.9
21238,RED RETROSPOT CUP,4175,344,18.613655171895385,3355.05,0.8473546511627907,186,5.66
22425,ENAMEL COLANDER CREAM,692,241,3.1057825423801417,3352.0099999999998,4.953360995850622,179,0.94
23032,DRAWER KNOB CRACKLE GLAZE IVORY,2076,181,14.617167014037552,3348.6,1.6455801104972374,115,2.81
22047,EMPIRE GIFT WRAP,8225,260,36.651878357189105,3340.5,0.4179230769230769,211,11.14
48197,DOOR MAT BIRD ON THE WIRE,562,121,13.746429538933754,3337.8,7.0340495867768595,70,0.76
23294,SET OF 6 SNACK LOAF BAKING CASES,4264,295,34.19686564203539,3336.94,0.8247796610169491,214,5.78
22478,BIRDHOUSE GARDEN MARKER ,2537,216,34.308653418592094,3336.85,1.2521296296296296,176,3.44
23552,BICYCLE PUNCTURE REPAIR KIT ,1730,110,60.33315900118734,3336.7200000000003,2.062181818181818,93,2.34
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1309,270,9.745225515590583,3334.5099999999998,2.8716296296296298,199,1.77
47505,MINATURE COLOURED GARDENING SET,716,162,5.649963881665161,3331.7,4.848456790123457,129,0.97
22777,GLASS CLOCHE LARGE,420,75,15.00720547657745,3324.35,8.386666666666667,66,0.57
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,815,139,9.223631777761051,3320.31,4.215179856115108,95,1.1
23189,SET OF 12 FORK CANDLES,1215,114,14.717895282490081,3319.35,2.858421052631579,89,1.65
22314,OFFICE MUG WARMER CHOC+BLUE,1020,185,6.938478178675619,3315.54,3.553567567567568,101,1.38
23210,WHITE ROCKING HORSE HAND PAINTED,2750,164,23.2021253418748,3311.5,1.2435975609756096,115,3.73
22445,PENCIL CASE LIFE IS BEAUTIFUL,1138,218,6.2407281244884665,3311.3,2.9947706422018348,144,1.54
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,5484,516,16.51774909672616,3304.59,0.701937984496124,256,7.43
21067,VINTAGE RED TEATIME MUG,4517,181,76.0628996441191,3302.72,1.093756906077348,130,6.12
23571,TRADITIONAL NAUGHTS & CROSSES,2018,221,11.023362498500372,3300.9,1.6490950226244343,195,2.73
21500,PINK POLKADOT WRAP ,8125,260,26.488050048404762,3298.5,0.4165384615384615,191,11.01
23156,SET OF 5 MINI GROCERY MAGNETS,1631,186,15.785908724844063,3297.2200000000003,2.0946236559139786,117,2.21
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1534,160,27.917756009911166,3293.7,2.5075,110,2.08
22962,JAM JAR WITH PINK LID,4141,258,30.5611809009289,3293.65,0.8439534883720929,183,5.61
21787,RAIN PONCHO WITH RED SPOTS,4462,119,68.39291691316566,3288.7,0.8281512605042016,98,6.05
21556,CERAMIC STRAWBERRY MONEY BOX,1370,177,33.29073420755494,3281.1,2.5381355932203387,132,1.86
23091,ZINC HERB GARDEN CONTAINER,535,188,3.234611115443922,3279.82,6.293191489361702,155,0.72
22536,MAGIC DRAWING SLATE PURDEY,8378,322,61.811437916594386,3265.56,0.41618012422360245,233,11.35
23009,I LOVE LONDON BABY GIFT SET,209,61,4.46265622095721,3262.55,16.425409836065572,48,0.28
22807,SET OF 6 T-LIGHTS TOADSTOOLS,1192,188,8.89337095126352,3257.04,2.850744680851064,125,1.62
23332,IVORY WICKER HEART LARGE,1979,276,7.360088037223367,3255.75,1.6485507246376812,207,2.68
22778,GLASS CLOCHE SMALL,890,149,8.537632361147873,3255.66,3.8861073825503354,106,1.21
21902,"KEY FOB , FRONT  DOOR ",5225,424,42.133771361023385,3244.59,0.6598584905660378,250,7.08
22603,CHRISTMAS RETROSPOT TREE WOOD,3949,309,23.517818306932174,3239.65,0.8647249190938511,236,5.35
21559,STRAWBERRY LUNCHBOX WITH CUTLERY,1402,156,25.216990478000675,3236.7,2.521153846153846,113,1.9
22355,"CHARLOTTE BAG , SUKI DESIGN",4072,234,23.18818695441252,3233.7,0.8366666666666667,145,5.52
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,198,118,1.3767380991724165,3232.1,16.72966101694915,90,0.27
20983,12 PENCILS TALL TUBE RED RETROSPOT,3807,349,14.154024031058384,3229.71,0.8496275071633237,245,5.16
84580,MOUSE TOY WITH PINK T-SHIRT,860,319,1.8027797388407463,3228.8,3.755956112852665,197,1.17
21794,CLASSIC FRENCH STYLE BASKET NATURAL,677,152,5.395409890939826,3226.87,5.299144736842106,123,0.92
21917,SET 12 KIDS  WHITE CHALK STICKS,7892,385,40.06213433760093,3226.38,0.42301298701298695,246,10.69
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1159,131,22.49494756348044,3224.65,2.9286259541984734,122,1.57
22440,BALLOON WATER BOMB PACK OF 35,8296,266,128.11870382510708,3224.52,0.41796992481203005,187,11.24
22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,1371,156,19.539211069814698,3215.25,2.526923076923077,93,1.86
22352,LUNCHBOX WITH CUTLERY RETROSPOT ,1359,194,11.308439428478588,3214.35,2.468814432989691,114,1.84
22461,SAVOY ART DECO CLOCK,394,130,3.77453413427788,3214.3,10.863846153846154,82,0.53
23013,GLASS APOTHECARY BOTTLE TONIC,865,181,4.391380585871522,3211.09,3.885580110497238,135,1.17
22765,NEWSPAPER STAND,300,42,22.30560623893489,3210.2999999999997,14.471666666666666,36,0.41
21732,RED HANGING METAL STAR TLIGHT HLDR,923,58,55.25325567378753,3199.17,3.681724137931034,50,1.25
22769,CHALKBOARD KITCHEN ORGANISER,164,35,16.679983475396362,3198.8,24.290285714285712,32,0.22
22589,CARDHOLDER GINGHAM STAR,1225,199,8.146440895507482,3197.39,2.724321608040201,170,1.66
20675,BLUE SPOTTY BOWL,2700,259,16.435601584101658,3197.16,1.2411969111969112,157,3.66
23230,WRAP ALPHABET DESIGN,7925,232,35.80618215128197,3196.5,0.41732758620689653,178,10.74
21349,IVY HEART WREATH,492,128,4.969889651652871,3193.0,6.7,113,0.67
21211,SET OF 72 SKULL PAPER  DOILIES,2321,185,46.27610071151501,3192.6499999999996,1.4456756756756757,139,3.14
21112,"SWISS ROLL TOWEL, PINK  SPOTS",1411,102,28.434424587991312,3190.45,2.7137254901960786,86,1.91
22312,OFFICE MUG WARMER POLKADOT,995,189,7.006369627358577,3186.79,3.4635449735449737,104,1.35
23426,METAL SIGN DROP YOUR PANTS,1230,173,13.79857451661889,3186.78,2.854450867052023,126,1.67
20966,SANDWICH BATH SPONGE,2576,236,20.044663436324246,3182.0,1.2491949152542372,137,3.49
20702,PINK PADDED MOBILE,758,240,3.6419127654781698,3178.0,4.235416666666667,151,1.03
21584,RETRO SPOT SMALL TUBE MATCHES,2001,132,43.53077871288832,3176.85,1.6469696969696968,113,2.71
21845,DAIRY MAID STRIPE MUG,2419,144,17.185772234271795,3176.05,1.8861111111111113,104,3.28
21993,FLORAL FOLK STATIONERY SET,2051,285,11.360760936381862,3171.4,1.8304210526315787,208,2.78
23127,FELTCRAFT GIRL NICOLE KIT,645,172,4.008944677455725,3169.79,4.97,137,0.87
22822,CREAM WALL PLANTER HEART SHAPED,562,169,6.595047109707538,3169.41,5.93526627218935,139,0.76
22459,CAST IRON HOOK GARDEN TROWEL,1336,150,27.56452994269934,3164.96,2.5354,124,1.81
20886,BOX OF 9 PEBBLE CANDLES,1686,249,11.251156178443594,3161.4,1.9379518072289157,163,2.28
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,6566,478,12.440448215590026,3161.14,0.5830543933054393,344,8.9
84356,POMPOM CURTAIN,660,94,12.690677912533333,3155.0,6.056382978723405,58,0.89
23350,ROLL WRAP VINTAGE SPOT ,2584,252,12.726004062915694,3154.4,1.2466666666666668,205,3.5
22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,3952,246,32.59892068762923,3151.2,0.8410162601626016,172,5.36
21469,POLKA DOT RAFFIA FOOD COVER,1091,176,13.600848665270279,3148.16,3.681306818181818,130,1.48
23239,SET OF 4 KNICK KNACK TINS POPPIES,812,158,8.620423352861076,3142.4,3.9050632911392404,125,1.1
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,2612,122,23.45163974191301,3141.88,1.2390983606557375,96,3.54
23388,WOODLAND MINI BACKPACK,784,133,13.299728385182055,3133.6000000000004,4.1379699248120305,114,1.06
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1905,329,6.974371392991477,3131.09,1.6724924012158056,193,2.58
22059,CERAMIC STRWBERRY DESIGN MUG,2269,175,38.35360240882193,3130.25,1.4749142857142858,106,3.07
22700,BLACK AND WHITE DOG BOWL,1377,92,59.07128327204038,3114.27,2.640217391304348,79,1.87
21054,NURSE'S BAG SOFT TOY,350,164,2.415503072864368,3112.5,8.94390243902439,119,0.47
21500,PINK SPOTS  WRAP ,7725,229,35.97225728616229,3102.5,0.41615720524017463,167,10.47
79323GR,GREEN CHERRY LIGHTS,524,76,10.336445484941038,3100.2000000000003,6.493421052631579,60,0.71
22494,EMERGENCY FIRST AID TIN ,2502,297,16.663253131186753,3099.4,1.2888215488215486,200,3.39
22702,BLACK AND WHITE CAT BOWL,1573,83,97.50933709068492,3097.7999999999997,1.9385542168674699,66,2.13
21154,RED SPOTTY OVEN GLOVE ,2556,255,20.269042647752627,3095.44,1.2470196078431373,171,3.46
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,5955,312,41.39817879172739,3091.61,0.5637820512820513,209,8.07
22902,TOTE BAG I LOVE LONDON,1610,142,15.642679988386224,3091.54,2.059577464788733,102,2.18
20992,JAZZ HEARTS PURSE NOTEBOOK,6030,395,29.41325923458675,3069.62,0.5896455696202532,222,8.17
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,3726,257,19.568214922742595,3068.82,0.8295719844357976,227,5.05
22059,CERAMIC STRAWBERRY DESIGN MUG,2534,209,20.462297124392443,3064.3799999999997,1.3533492822966509,112,3.43
21830,ASSORTED CREEPY CRAWLIES,7387,227,39.78116869075424,3059.95,0.42616740088105726,151,10.01
21986,PACK OF 12 PINK SPOT TISSUES ,8151,157,217.60420320764447,3058.93,0.29229299363057326,128,11.04
21466,RED FLOWER CROCHET FOOD COVER,823,241,3.663164742897862,3057.89,3.798298755186722,147,1.12
22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,7504,337,66.83161063252312,3053.76,0.41964391691394654,249,10.17
22475,SKULL DESIGN TV DINNER TRAY,690,203,8.831951390330827,3052.9,4.7642364532019705,115,0.93
22122,SET OF 2 FANCY FONT TEA TOWELS,1053,161,14.330907939144975,3042.35,2.9475155279503107,113,1.43
84975,HEART SHAPED MIRROR,1923,169,22.20866456202687,3041.07,1.6757988165680473,115,2.61
21179,NO JUNK MAIL METAL SIGN,4039,368,25.735331786401023,3040.07,0.9829076086956521,231,5.47
23168,CLASSIC CAFE SUGAR DISPENSER,2633,210,16.19235380398336,3037.1,1.2297619047619048,132,3.57
21588,RETRO SPOT GIANT  TUBE MATCHES,1295,104,26.285911102327464,3034.9500000000003,2.5240384615384617,85,1.75
23342,MINT DINER WALL CLOCK,363,154,3.1801643633861527,3034.5,8.483441558441559,104,0.49
21364,PEACE SMALL WOOD LETTERS,439,144,14.899349899513313,3031.65,6.752638888888889,118,0.59
22076,6 RIBBONS EMPIRE  ,2100,243,11.480823366507368,3030.42,1.5456378600823044,197,2.85
37410,BLACK AND WHITE PAISLEY FLOWER MUG,25685,18,4642.215171942634,3019.5699999999997,1.045,13,34.8
21351,CINAMMON & ORANGE WREATH,986,137,7.777077380937779,3018.7,5.231751824817518,113,1.34
23253,16 PIECE CUTLERY SET PANTRY DESIGN,210,46,6.540989303064326,3018.2999999999997,15.65,43,0.28
21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",768,62,38.72575067320963,3015.6,4.648387096774194,54,1.04
37501,TEA TIME TEA SET IN GIFT BOX,436,146,2.8839300325576143,3006.2000000000003,6.943150684931507,106,0.59
22863,SOAP DISH BROCANTE,1070,149,10.301570131751477,3002.9,2.928523489932886,120,1.45
85232D,SET/3 DECOUPAGE STACKING TINS,633,175,6.564161041643019,2998.95,4.926,120,0.86
22732,3D VINTAGE CHRISTMAS STICKERS ,2407,209,14.50367847696812,2995.59,1.3051674641148323,165,3.26
22862,LOVE HEART NAPKIN BOX ,708,187,3.3740341909748977,2993.0,4.247326203208556,143,0.96
20681,PINK SPOTTY CHILDS UMBRELLA,949,176,7.871085916599662,2991.25,3.2386363636363638,127,1.29
22136,LOVE HEART SOCK HANGER,1882,196,16.64146184155606,2990.1,1.643877551020408,117,2.55
22366,DOOR MAT AIRMAIL ,427,114,4.63501754826469,2988.53,7.3270175438596485,92,0.58
23065,LARGE DECO JEWELLERY STAND,246,88,5.583553622504345,2977.8,12.469318181818181,77,0.33
21936,RED/WHITE SPOT PICNIC BAG,1091,84,35.43039810080013,2974.45,2.911904761904762,73,1.48
21473,SWEETHEART CREAM STEEL TABLE RECT,149,86,1.0674259153755457,2972.5499999999997,19.95,65,0.2
23237,SET OF 4 KNICK KNACK TINS LEAF,739,116,11.442506697408566,2970.85,4.136206896551725,94,1.0
23346,SPACEBOY BEAKER,2567,140,55.430247919148,2970.75,1.2439285714285715,106,3.48
22176,BLUE OWL SOFT TOY,1027,218,6.092525290440901,2968.05,2.9426605504587156,124,1.39
22477,WATERING CAN GARDEN MARKER,2243,183,37.50508602592195,2967.45,1.2514754098360656,155,3.04
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,3398,243,27.26832799036262,2962.81,0.8713991769547325,158,4.6
21477,STRING OF 20 ROSE LIGHTS,262,37,24.471500860273245,2962.5,12.458108108108108,35,0.36
22107,PIZZA PLATE IN BOX,841,189,5.407231410378658,2957.3,3.6592063492063494,118,1.14
23323,WHITE WICKER STAR ,1422,278,5.548056070516755,2954.7,2.096402877697842,210,1.93
23014,GLASS APOTHECARY BOTTLE ELIXIR,798,162,4.767326106493982,2951.78,3.9079012345679014,122,1.08
21864,UNION JACK FLAG PASSPORT COVER ,1483,265,10.986871681351403,2947.02,2.084528301886792,166,2.01
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,1423,219,11.233703560311342,2946.92,2.124383561643836,180,1.93
21333,CLASSIC WHITE FRAME,1007,197,4.459307594285195,2946.65,2.9439086294416246,150,1.36
22406,MONEY BOX KINGS CHOICE DESIGN,2380,173,63.720310161994234,2942.78,1.2328323699421966,142,3.22
21829,DINOSAUR KEYRINGS ASSORTED,14192,302,40.314213825836156,2940.0299999999997,0.2105960264900662,211,19.23
23236,DOILEY STORAGE TIN,1082,113,18.18594694387012,2934.98,2.8652212389380534,93,1.47
48189,DOOR MAT FRIENDSHIP ,431,149,3.0868967615033607,2934.31,7.14248322147651,117,0.58
84849B,FAIRY SOAP SOAP HOLDER,1819,227,15.359837347097947,2932.99,1.6825991189427312,123,2.46
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,2483,136,31.099600169760283,2918.71,1.2436029411764706,75,3.36
22194,BLACK DINER WALL CLOCK,353,142,3.5123609797944146,2918.05,8.458098591549296,100,0.48
84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,239,134,1.9519103435996334,2915.25,12.615671641791044,109,0.32
21812,GARLAND WITH HEARTS AND BELLS,597,125,4.5221034215106926,2913.15,4.9332,103,0.81
22428,ENAMEL FIRE BUCKET CREAM,421,159,2.444674824432402,2910.9300000000003,6.980062893081761,126,0.57
23461,SWEETHEART BIRD HOUSE,829,89,65.4988888708007,2908.55,4.1359550561797755,75,1.12
21467,CHERRY CROCHET FOOD COVER,951,214,10.403328084052273,2905.27,3.7342056074766354,145,1.29
23188,VINTAGE  2 METER FOLDING RULER,1775,157,13.176641346883004,2902.4700000000003,1.6787898089171973,131,2.41
22313,OFFICE MUG WARMER PINK,952,108,25.4018720879557,2899.54,3.3494444444444444,74,1.29
21240,BLUE POLKADOT CUP,3655,272,28.123012434895443,2898.75,0.8423529411764706,176,4.95
22733,3D TRADITIONAL CHRISTMAS STICKERS,2296,222,10.69274333833305,2893.04,1.3036486486486487,185,3.11
22347,PIZZA SLICE DISH,2605,74,93.40528566336923,2891.4500000000003,1.2294594594594594,49,3.53
