StockCode,Description,total_units_sold,transaction_count,demand_std,total_revenue,avg_price,unique_customers,avg_daily_demand,safety_stock,reorder_point,eoq,current_stock,stock_status,recommended_action
70006,LOVE HEART POCKET WARMER,4184,176,76.82770739373017,3495.5,1.4014772727272726,141,5.67,336,376,471,783,Overstocked,Overstock alert: Pause purchase orders (Excess: 31 units)
23089,GLASS BON BON JAR,2135,137,34.516117789964184,3495.27,1.775839416058394,101,2.89,151,172,299,300,Optimal,Maintain current stock levels
21499,BLUE POLKADOT WRAP,8675,262,32.438553175091535,3493.5,0.4162595419847328,200,11.75,142,225,803,341,Optimal,Maintain current stock levels
22744,MAKE YOUR OWN MONSOON CARD KIT,1391,259,10.754198204648825,3489.49,2.7963320463320462,196,1.88,47,61,192,30,Critical Risk,Order 192 units immediately
22057,CERAMIC PLATE STRAWBERRY DESIGN,2903,173,37.28345642687693,3484.35,1.3855491329479768,113,3.93,163,191,395,229,Optimal,Maintain current stock levels
71477,COLOURED GLASS STAR T-LIGHT HOLDER,996,43,43.1574803054151,3474.88,3.98139534883721,31,1.35,189,199,137,223,Optimal,Maintain current stock levels
23081,GREEN METAL BOX ARMY SUPPLIES,437,111,7.085554163583664,3474.39,8.34018018018018,78,0.59,31,36,63,32,Reorder Triggered,Order 63 units immediately
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1284,175,13.175453616354767,3474.14,2.960285714285714,148,1.74,58,71,180,135,Optimal,Maintain current stock levels
22118,JOY WOODEN BLOCK LETTERS,765,248,11.615503700283943,3466.03,4.730564516129032,195,1.04,51,59,110,83,Optimal,Maintain current stock levels
23111,PARISIENNE SEWING BOX,296,125,2.4281148933861987,3464.8,12.2816,80,0.4,11,14,43,7,Critical Risk,Order 43 units immediately
22334,DINOSAUR PARTY BAG + STICKER SET,2196,250,23.635649339053803,3460.24,1.64856,180,2.98,104,125,315,99,Critical Risk,Order 315 units immediately
23349,ROLL WRAP VINTAGE CHRISTMAS,2847,252,14.32500927479012,3450.39,1.245,214,3.86,63,91,413,165,Optimal,Maintain current stock levels
84558A,3D DOG PICTURE PLAYING CARDS,1207,174,22.82482987770664,3445.45,2.947701149425287,116,1.64,100,112,175,53,Critical Risk,Order 175 units immediately
23085,ANTIQUE SILVER BAUBLE LAMP  ,369,78,6.350525240416799,3437.7,10.069230769230767,64,0.5,28,32,53,70,Overstocked,Overstock alert: Pause purchase orders (Excess: 6 units)
23112,PARISIENNE CURIO CABINET,471,183,2.333174626372072,3437.3,7.453551912568306,134,0.64,11,16,69,23,Optimal,Maintain current stock levels
85206A,CREAM FELT EASTER EGG BASKET,2148,287,12.060117396491766,3436.2000000000003,1.642334494773519,234,2.91,53,74,312,101,Optimal,Maintain current stock levels
21992,VINTAGE PAISLEY STATIONERY SET,2064,314,10.672411551653772,3436.04,1.9305414012738853,242,2.8,47,67,282,108,Optimal,Maintain current stock levels
23130,MISTLETOE HEART WREATH GREEN,838,162,7.171008095415631,3435.62,4.239876543209877,135,1.14,32,40,122,85,Overstocked,Overstock alert: Pause purchase orders (Excess: 5 units)
20692,FLORAL ELEPHANT SOFT TOY,879,118,17.862053297245136,3434.25,4.177966101694915,75,1.19,78,87,125,93,Optimal,Maintain current stock levels
21743,STAR PORTABLE TABLE LIGHT ,1229,142,13.386266792780122,3433.55,2.924647887323944,117,1.67,59,71,177,128,Optimal,Maintain current stock levels
23497,CLASSIC CHROME BICYCLE BELL ,2451,175,47.158755740809646,3431.35,1.4393142857142858,149,3.32,206,230,356,356,Optimal,Maintain current stock levels
84968B,S/16 VINTAGE IVORY CUTLERY,276,76,4.796782547397531,3420.0,12.702631578947368,49,0.37,21,24,40,22,Reorder Triggered,Order 40 units immediately
23194,GYMKHANA TREASURE BOOK BOX,1630,159,35.45026263555549,3417.83,2.2552201257861637,128,2.21,155,171,232,382,Overstocked,Overstock alert: Pause purchase orders (Excess: 40 units)
23535,WALL ART BICYCLE SAFETY,644,121,12.56464276984763,3412.52,5.89611570247934,102,0.87,55,62,90,128,Overstocked,Overstock alert: Pause purchase orders (Excess: 4 units)
21041,RED SPOTTY OVEN GLOVE DOUBLE,1232,133,21.028442044065883,3408.4,2.9349624060150377,78,1.67,92,104,177,182,Optimal,Maintain current stock levels
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,8455,499,15.308765165059746,3396.07,0.4177955911823647,264,11.46,67,148,793,322,Overstocked,Overstock alert: Pause purchase orders (Excess: 26 units)
23191,BUNDLE OF 3 RETRO NOTE BOOKS,2099,246,9.999844863571813,3393.35,1.6760162601626014,178,2.84,44,64,305,142,Overstocked,Overstock alert: Pause purchase orders (Excess: 14 units)
22320,BIRDS MOBILE VINTAGE DESIGN,578,169,5.435318581385051,3390.46,6.0083431952662725,130,0.78,24,30,85,56,Optimal,Maintain current stock levels
22602,CHRISTMAS RETROSPOT HEART WOOD,4217,249,27.86307041757889,3384.77,0.8442570281124498,199,5.71,122,162,560,347,Overstocked,Overstock alert: Pause purchase orders (Excess: 23 units)
20748,KENSINGTON COFFEE SET,359,114,4.750840551879922,3371.25,12.162280701754383,86,0.49,21,25,47,46,Optimal,Maintain current stock levels
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",181,24,20.77410421166461,3362.57,23.5275,23,0.25,91,93,25,168,Optimal,Maintain current stock levels
22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",4216,262,32.35032149559954,3360.0,0.8425572519083969,166,5.71,142,182,560,303,Optimal,Maintain current stock levels
84508A,CAMOFLAGE DESIGN TEDDY,1584,43,105.75148996643884,3358.8,2.4244186046511627,31,2.15,462,478,221,935,Optimal,Maintain current stock levels
21717,EASTER TIN BUCKET,1405,143,12.28380055728652,3355.95,2.505944055944056,122,1.9,54,68,204,45,Critical Risk,Order 204 units immediately
21238,RED RETROSPOT CUP,4175,344,18.613655171895385,3355.05,0.8473546511627907,186,5.66,82,122,557,274,Overstocked,Overstock alert: Pause purchase orders (Excess: 30 units)
22425,ENAMEL COLANDER CREAM,692,241,3.1057825423801417,3352.01,4.953360995850622,179,0.94,14,21,102,47,Overstocked,Overstock alert: Pause purchase orders (Excess: 5 units)
23032,DRAWER KNOB CRACKLE GLAZE IVORY,2076,181,14.617167014037552,3348.6,1.6455801104972374,115,2.81,64,84,306,31,Critical Risk,Order 306 units immediately
22047,EMPIRE GIFT WRAP,8225,260,36.65187835718911,3340.5,0.4179230769230769,211,11.14,161,239,781,506,Overstocked,Overstock alert: Pause purchase orders (Excess: 28 units)
48197,DOOR MAT BIRD ON THE WIRE,562,121,13.746429538933754,3337.8,7.03404958677686,70,0.76,61,67,77,40,Critical Risk,Order 88 units immediately
23294,SET OF 6 SNACK LOAF BAKING CASES,4264,295,34.19686564203539,3336.94,0.8247796610169491,214,5.78,150,191,563,199,Optimal,Maintain current stock levels
22478,BIRDHOUSE GARDEN MARKER ,2537,216,34.308653418592094,3336.85,1.2521296296296296,176,3.44,150,175,388,339,Optimal,Maintain current stock levels
23552,BICYCLE PUNCTURE REPAIR KIT ,1730,110,60.33315900118734,3336.7200000000003,2.062181818181818,93,2.34,264,281,250,184,Critical Risk,Order 361 units immediately
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1309,270,9.745225515590583,3334.51,2.8716296296296298,199,1.77,43,56,184,118,Overstocked,Overstock alert: Pause purchase orders (Excess: 6 units)
47505,MINATURE COLOURED GARDENING SET,716,162,5.649963881665161,3331.7,4.848456790123457,129,0.97,25,32,105,69,Overstocked,Overstock alert: Pause purchase orders (Excess: 5 units)
22777,GLASS CLOCHE LARGE,420,75,15.00720547657745,3324.35,8.386666666666667,66,0.57,66,70,62,100,Optimal,Maintain current stock levels
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,815,139,9.223631777761051,3320.31,4.215179856115108,95,1.1,41,49,120,16,Critical Risk,Order 120 units immediately
23189,SET OF 12 FORK CANDLES,1215,114,14.71789528249008,3319.35,2.858421052631579,89,1.65,65,77,178,72,Reorder Triggered,Order 178 units immediately
22314,OFFICE MUG WARMER CHOC+BLUE,1020,185,6.938478178675619,3315.54,3.553567567567568,101,1.38,31,41,146,68,Optimal,Maintain current stock levels
23210,WHITE ROCKING HORSE HAND PAINTED,2750,164,23.2021253418748,3311.5,1.2435975609756096,115,3.73,102,129,406,318,Overstocked,Overstock alert: Pause purchase orders (Excess: 60 units)
22445,PENCIL CASE LIFE IS BEAUTIFUL,1138,218,6.2407281244884665,3311.3,2.9947706422018348,144,1.54,28,39,168,66,Optimal,Maintain current stock levels
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,5484,516,16.51774909672616,3304.59,0.701937984496124,256,7.43,73,126,638,110,Reorder Triggered,Order 638 units immediately
21067,VINTAGE RED TEATIME MUG,4517,181,76.0628996441191,3302.72,1.093756906077348,130,6.12,333,376,554,638,Optimal,Maintain current stock levels
23571,TRADITIONAL NAUGHTS & CROSSES,2018,221,11.023362498500372,3300.9,1.6490950226244343,195,2.73,49,69,302,103,Optimal,Maintain current stock levels
21500,PINK POLKADOT WRAP ,8125,260,26.48805004840476,3298.5,0.4165384615384615,191,11.01,116,194,777,392,Overstocked,Overstock alert: Pause purchase orders (Excess: 4 units)
23156,SET OF 5 MINI GROCERY MAGNETS,1631,186,15.785908724844065,3297.2200000000003,2.0946236559139786,117,2.21,69,85,241,46,Critical Risk,Order 241 units immediately
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1534,160,27.91775600991117,3293.7,2.5075,110,2.08,122,137,214,271,Optimal,Maintain current stock levels
22962,JAM JAR WITH PINK LID,4141,258,30.5611809009289,3293.65,0.8439534883720929,183,5.61,134,174,555,260,Optimal,Maintain current stock levels
21787,RAIN PONCHO WITH RED SPOTS,4462,119,68.39291691316566,3288.7,0.8281512605042016,98,6.05,299,342,576,828,Overstocked,Overstock alert: Pause purchase orders (Excess: 144 units)
21556,CERAMIC STRAWBERRY MONEY BOX,1370,177,33.29073420755494,3281.1,2.5381355932203387,132,1.86,146,160,201,169,Optimal,Maintain current stock levels
23091,ZINC HERB GARDEN CONTAINER,535,188,3.234611115443922,3279.82,6.293191489361702,155,0.72,15,21,80,36,Optimal,Maintain current stock levels
22536,MAGIC DRAWING SLATE PURDEY,8378,322,61.81143791659439,3265.56,0.4161801242236024,233,11.35,270,350,789,823,Overstocked,Overstock alert: Pause purchase orders (Excess: 123 units)
23009,I LOVE LONDON BABY GIFT SET,209,61,4.46265622095721,3262.55,16.425409836065572,48,0.28,20,22,31,12,Critical Risk,Order 31 units immediately
22807,SET OF 6 T-LIGHTS TOADSTOOLS,1192,188,8.89337095126352,3257.04,2.850744680851064,125,1.62,39,51,177,121,Overstocked,Overstock alert: Pause purchase orders (Excess: 19 units)
23332,IVORY WICKER HEART LARGE,1979,276,7.360088037223367,3255.75,1.6485507246376812,207,2.68,33,52,299,95,Optimal,Maintain current stock levels
22778,GLASS CLOCHE SMALL,890,149,8.537632361147873,3255.66,3.886107382550336,106,1.21,38,47,131,22,Critical Risk,Order 131 units immediately
21902,"KEY FOB , FRONT  DOOR ",5225,424,42.133771361023385,3244.59,0.6598584905660378,250,7.08,184,234,623,226,Reorder Triggered,Order 623 units immediately
22603,CHRISTMAS RETROSPOT TREE WOOD,3949,309,23.51781830693217,3239.65,0.8647249190938511,236,5.35,103,141,542,262,Optimal,Maintain current stock levels
21559,STRAWBERRY LUNCHBOX WITH CUTLERY,1402,156,25.216990478000675,3236.7,2.521153846153846,113,1.9,111,125,204,57,Critical Risk,Order 204 units immediately
22355,"CHARLOTTE BAG , SUKI DESIGN",4072,234,23.18818695441252,3233.7,0.8366666666666667,145,5.52,102,141,550,223,Optimal,Maintain current stock levels
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,198,118,1.3767380991724163,3232.1,16.72966101694915,90,0.27,7,9,30,10,Optimal,Maintain current stock levels
20983,12 PENCILS TALL TUBE RED RETROSPOT,3807,349,14.154024031058384,3229.71,0.8496275071633237,245,5.16,62,99,532,165,Optimal,Maintain current stock levels
84580,MOUSE TOY WITH PINK T-SHIRT,860,319,1.8027797388407465,3228.8,3.755956112852665,197,1.17,8,17,131,7,Critical Risk,Order 131 units immediately
21794,CLASSIC FRENCH STYLE BASKET NATURAL,677,152,5.395409890939826,3226.87,5.299144736842106,123,0.92,24,31,98,69,Overstocked,Overstock alert: Pause purchase orders (Excess: 7 units)
21917,SET 12 KIDS  WHITE CHALK STICKS,7892,385,40.06213433760093,3226.38,0.4230129870129869,246,10.69,175,250,766,611,Overstocked,Overstock alert: Pause purchase orders (Excess: 111 units)
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1159,131,22.49494756348044,3224.65,2.9286259541984734,122,1.57,99,110,172,268,Overstocked,Overstock alert: Pause purchase orders (Excess: 48 units)
22440,BALLOON WATER BOMB PACK OF 35,8296,266,128.11870382510708,3224.52,0.41796992481203,187,11.24,560,639,785,1246,Optimal,Maintain current stock levels
22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,1371,156,19.539211069814694,3215.25,2.526923076923077,93,1.86,86,100,201,59,Critical Risk,Order 201 units immediately
22352,LUNCHBOX WITH CUTLERY RETROSPOT ,1359,194,11.308439428478588,3214.35,2.468814432989691,114,1.84,50,63,203,124,Optimal,Maintain current stock levels
22461,SAVOY ART DECO CLOCK,394,130,3.77453413427788,3214.3,10.863846153846154,82,0.53,17,21,52,8,Critical Risk,Order 52 units immediately
23013,GLASS APOTHECARY BOTTLE TONIC,865,181,4.391380585871522,3211.09,3.885580110497238,135,1.17,20,29,129,11,Critical Risk,Order 129 units immediately
22765,NEWSPAPER STAND,300,42,22.30560623893489,3210.3,14.471666666666666,36,0.41,98,101,40,103,Optimal,Maintain current stock levels
21732,RED HANGING METAL STAR TLIGHT HLDR,923,58,55.25325567378753,3199.17,3.681724137931034,50,1.25,242,251,137,346,Optimal,Maintain current stock levels
22769,CHALKBOARD KITCHEN ORGANISER,164,35,16.679983475396362,3198.8,24.290285714285712,32,0.22,73,75,23,150,Optimal,Maintain current stock levels
22589,CARDHOLDER GINGHAM STAR,1225,199,8.146440895507482,3197.39,2.724321608040201,170,1.66,36,48,183,87,Optimal,Maintain current stock levels
20675,BLUE SPOTTY BOWL,2700,259,16.435601584101658,3197.16,1.2411969111969112,157,3.66,72,98,402,126,Optimal,Maintain current stock levels
23230,WRAP ALPHABET DESIGN,7925,232,35.80618215128197,3196.5,0.4173275862068965,178,10.74,157,233,767,211,Reorder Triggered,Order 767 units immediately
21349,IVY HEART WREATH,492,128,4.969889651652871,3193.0,6.7,113,0.67,22,27,74,68,Overstocked,Overstock alert: Pause purchase orders (Excess: 14 units)
21211,SET OF 72 SKULL PAPER  DOILIES,2321,185,46.27610071151501,3192.65,1.4456756756756757,139,3.14,203,225,345,279,Optimal,Maintain current stock levels
21112,"SWISS ROLL TOWEL, PINK  SPOTS",1411,102,28.434424587991312,3190.45,2.7137254901960786,86,1.91,125,139,197,180,Optimal,Maintain current stock levels
22312,OFFICE MUG WARMER POLKADOT,995,189,7.006369627358577,3186.79,3.4635449735449737,104,1.35,31,41,147,28,Critical Risk,Order 147 units immediately
23426,METAL SIGN DROP YOUR PANTS,1230,173,13.79857451661889,3186.78,2.854450867052023,126,1.67,61,73,179,150,Overstocked,Overstock alert: Pause purchase orders (Excess: 4 units)
20966,SANDWICH BATH SPONGE,2576,236,20.04466343632425,3182.0,1.2491949152542372,137,3.49,88,113,392,207,Optimal,Maintain current stock levels
20702,PINK PADDED MOBILE,758,240,3.6419127654781698,3178.0,4.235416666666667,151,1.03,16,24,116,19,Reorder Triggered,Order 116 units immediately
21584,RETRO SPOT SMALL TUBE MATCHES,2001,132,43.53077871288832,3176.85,1.6469696969696968,113,2.71,191,210,301,102,Critical Risk,Order 301 units immediately
21845,DAIRY MAID STRIPE MUG,2419,144,17.185772234271795,3176.05,1.8861111111111115,104,3.28,76,99,309,178,Optimal,Maintain current stock levels
21993,FLORAL FOLK STATIONERY SET,2051,285,11.360760936381862,3171.4,1.8304210526315787,208,2.78,50,70,289,122,Optimal,Maintain current stock levels
23127,FELTCRAFT GIRL NICOLE KIT,645,172,4.008944677455725,3169.79,4.97,137,0.87,18,25,98,23,Reorder Triggered,Order 98 units immediately
22822,CREAM WALL PLANTER HEART SHAPED,562,169,6.595047109707538,3169.41,5.93526627218935,139,0.76,29,35,84,84,Overstocked,Overstock alert: Pause purchase orders (Excess: 14 units)
22459,CAST IRON HOOK GARDEN TROWEL,1336,150,27.56452994269934,3164.96,2.5354,124,1.81,121,134,198,85,Critical Risk,Order 198 units immediately
20886,BOX OF 9 PEBBLE CANDLES,1686,249,11.251156178443594,3161.4,1.937951807228916,163,2.28,50,66,254,83,Optimal,Maintain current stock levels
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,6566,478,12.440448215590026,3161.14,0.5830543933054393,344,8.9,55,118,699,281,Overstocked,Overstock alert: Pause purchase orders (Excess: 45 units)
84356,POMPOM CURTAIN,660,94,12.690677912533332,3155.0,6.056382978723405,58,0.89,56,63,90,78,Optimal,Maintain current stock levels
23350,ROLL WRAP VINTAGE SPOT ,2584,252,12.726004062915694,3154.4,1.2466666666666668,205,3.5,56,81,393,139,Optimal,Maintain current stock levels
22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,3952,246,32.59892068762923,3151.2,0.8410162601626016,172,5.36,143,181,542,213,Optimal,Maintain current stock levels
21469,POLKA DOT RAFFIA FOOD COVER,1091,176,13.60084866527028,3148.16,3.681306818181818,130,1.48,60,71,149,65,Reorder Triggered,Order 149 units immediately
23239,SET OF 4 KNICK KNACK TINS POPPIES,812,158,8.620423352861076,3142.4,3.90506329113924,125,1.1,38,46,125,114,Overstocked,Overstock alert: Pause purchase orders (Excess: 22 units)
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,2612,122,23.45163974191301,3141.88,1.2390983606557375,96,3.54,103,128,396,154,Optimal,Maintain current stock levels
23388,WOODLAND MINI BACKPACK,784,133,13.299728385182055,3133.6000000000004,4.137969924812031,114,1.06,59,67,119,152,Overstocked,Overstock alert: Pause purchase orders (Excess: 18 units)
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1905,329,6.974371392991477,3131.09,1.6724924012158056,193,2.58,31,50,291,41,Reorder Triggered,Order 291 units immediately
22059,CERAMIC STRWBERRY DESIGN MUG,2269,175,38.35360240882193,3130.25,1.4749142857142858,106,3.07,168,190,338,147,Critical Risk,Order 338 units immediately
22700,BLACK AND WHITE DOG BOWL,1377,92,59.07128327204038,3114.27,2.640217391304348,79,1.87,258,272,197,101,Critical Risk,Order 429 units immediately
21054,NURSE'S BAG SOFT TOY,350,164,2.415503072864368,3112.5,8.94390243902439,119,0.47,11,15,54,27,Optimal,Maintain current stock levels
21500,PINK SPOTS  WRAP ,7725,229,35.97225728616229,3102.5,0.4161572052401746,167,10.47,158,232,758,258,Optimal,Maintain current stock levels
79323GR,GREEN CHERRY LIGHTS,524,76,10.336445484941038,3100.2000000000003,6.493421052631579,60,0.71,46,51,78,113,Overstocked,Overstock alert: Pause purchase orders (Excess: 11 units)
22494,EMERGENCY FIRST AID TIN ,2502,297,16.663253131186753,3099.4,1.2888215488215486,200,3.39,73,97,380,131,Optimal,Maintain current stock levels
22702,BLACK AND WHITE CAT BOWL,1573,83,97.50933709068492,3097.8,1.9385542168674696,66,2.13,426,441,246,1072,Overstocked,Overstock alert: Pause purchase orders (Excess: 190 units)
21154,RED SPOTTY OVEN GLOVE ,2556,255,20.269042647752627,3095.44,1.2470196078431373,171,3.46,89,114,390,81,Critical Risk,Order 390 units immediately
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,5955,312,41.39817879172739,3091.61,0.5637820512820513,209,8.07,181,238,665,527,Overstocked,Overstock alert: Pause purchase orders (Excess: 51 units)
22902,TOTE BAG I LOVE LONDON,1610,142,15.642679988386224,3091.54,2.059577464788733,102,2.18,69,85,241,171,Overstocked,Overstock alert: Pause purchase orders (Excess: 1 units)
20992,JAZZ HEARTS PURSE NOTEBOOK,6030,395,29.41325923458675,3069.62,0.5896455696202532,222,8.17,129,187,669,374,Optimal,Maintain current stock levels
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,3726,257,19.568214922742595,3068.82,0.8295719844357976,227,5.05,86,122,526,264,Overstocked,Overstock alert: Pause purchase orders (Excess: 20 units)
22059,CERAMIC STRAWBERRY DESIGN MUG,2534,209,20.462297124392443,3064.38,1.3533492822966509,112,3.43,90,115,373,228,Optimal,Maintain current stock levels
